frame,x,y,likelihood,time_seconds,speed_px_per_frame
125521,344.28342,372.33597,0.59063625,0.0,0.0
125522,344.28342,372.33597,0.74603575,0.03333333333333333,0.0
125523,344.28342,372.33597,0.8005132,0.06666666666666667,0.0
125524,344.9903,369.59845,0.8879579,0.1,2.827312342985791
125525,346.17584,369.59845,0.87793493,0.13333333333333333,1.1855400000000031
125526,347.06757,369.59845,0.9428031,0.16666666666666666,0.8917299999999955
125527,347.1948,371.27872,0.9310104,0.2,1.6850800413630278
125528,347.29034,371.6615,0.95565945,0.23333333333333334,0.3945230284786696
125529,348.0832,371.74014,0.9499784,0.26666666666666666,0.796750418387051
125530,348.35883,371.74014,0.93292,0.3,0.2756300000000351
125531,348.35883,371.80896,0.843662,0.3333333333333333,0.06882000000001653
125532,348.35883,372.26263,0.8400988,0.36666666666666664,0.45366999999998825
125533,347.90408,372.51266,0.9262397,0.4,0.5189533345108994
125534,347.8808,373.21658,0.9392854,0.43333333333333335,0.7043048521769925
125535,347.52362,373.4604,0.93101645,0.4666666666666667,0.4324647324349188
125536,347.49722,373.4958,0.9148595,0.5,0.04416016304314261
125537,347.46115,373.91382,0.9180217,0.5333333333333333,0.41957331337921666
125538,347.11658,374.04572,0.9188501,0.5666666666666667,0.3689527000849722
125539,346.81125,374.10507,0.90878004,0.6,0.3110447417977283
125540,346.64462,374.10507,0.89326113,0.6333333333333333,0.16662999999999784
125541,346.58237,374.16156,0.905909,0.6666666666666666,0.08406058886299378
125542,346.46567,374.16156,0.8884929,0.7,0.11670000000003711
125543,346.0112,373.8028,0.8915608,0.7333333333333333,0.5790092559709441
