frame,x,y,likelihood,time_seconds,speed_px_per_frame
132820,355.10776,354.86636,0.71489716,0.0,0.0
132821,355.10776,354.86636,0.7449834,0.03333333333333333,0.0
132822,355.10776,354.86636,0.7532067,0.06666666666666667,0.0
132823,355.10776,354.86636,0.8683916,0.1,0.0
132824,355.44067333333334,346.83234,0.69005704,0.13333333333333333,8.040914664881793
132825,355.77358666666663,338.79832,0.5420642,0.16666666666666666,8.040914664881791
132826,355.77358666666663,330.7643,0.83263415,0.2,8.034019999999998
132827,355.77358666666663,323.83914,0.84112114,0.23333333333333334,6.925160000000005
132828,355.23053,323.00528,0.98294896,0.26666666666666666,0.9951045386345182
132829,354.1582,319.75818,0.96732473,0.3,3.4195833136363594
132830,352.02951,318.88139,0.73445773,0.3333333333333333,2.3021906567875683
132831,350.26807,318.0046,0.8998825,0.36666666666666664,1.9675953795686818
132832,350.145,317.06546,0.93194205,0.4,0.9471695542509941
132833,349.90082,314.06152,0.90568703,0.43333333333333335,3.0138479384335213
132834,349.72162,313.16034,0.91308874,0.4666666666666667,0.9188242663316692
132835,350.145,312.9078,0.9098683,0.5,0.4929777642044443
132836,350.145,312.8815,0.9027662,0.5333333333333333,0.026299999999991996
132837,350.2092,312.8815,0.896731,0.5666666666666667,0.06420000000002801
132838,350.2092,312.81982,0.8912691,0.6,0.06168000000002394
132839,350.2092,312.57947,0.90339136,0.6333333333333333,0.24034999999997808
132840,350.07224,311.27472,0.92593634,0.6666666666666666,1.311918672822378
132841,350.05328,309.85376,0.95884675,0.7,1.4210864868824642
132842,349.71884,307.73044,0.98220176,0.7333333333333333,2.149497135611055
132843,349.51634,306.10673499999996,0.61416006,0.7666666666666667,1.6362836480956136
132844,349.51634,304.49402,0.902097,0.8,1.6127149999999801
132845,349.51634,304.48303,0.9023084,0.8333333333333334,0.010989999999992506
132846,350.88278890624997,303.65831609375,0.008112863,0.8666666666666667,1.5960374809364073
132847,352.4544478125,302.8226121875,0.007915657,0.9,1.780031667279139
132848,354.02610671875,301.98690828124995,0.007287101,0.9333333333333333,1.7800316672791154
132849,355.59776562499997,301.15120437499996,0.0070882044,0.9666666666666667,1.7800316672790886
132850,357.16942453125,300.31550046875,0.0074230544,1.0,1.780031667279139
132851,358.7410834375,299.4797965625,0.0076093655,1.0333333333333334,1.7800316672790886
132852,360.31274234374996,298.64409265625,0.01389598,1.0666666666666667,1.7800316672790886
132853,361.88440125,297.80838875,0.010131064,1.1,1.780031667279139
132854,363.45606015625,296.97268484374996,0.009217549,1.1333333333333333,1.7800316672791154
132855,365.0277190625,296.13698093749997,0.009525106,1.1666666666666667,1.780031667279139
132856,366.59937796875,295.30127703125,0.009005077,1.2,1.7800316672790886
132857,368.17103687499997,294.465573125,0.0095508,1.2333333333333334,1.7800316672790886
132858,369.74269578125,293.62986921875,0.011191442,1.2666666666666666,1.780031667279139
132859,371.3143546875,292.7941653125,0.011652731,1.3,1.7800316672790886
132860,372.88601359374996,291.95846140624997,0.0120402,1.3333333333333333,1.7800316672791154
132861,374.4576725,291.1227575,0.012866689,1.3666666666666667,1.780031667279139
132862,376.02933140625,290.28705359375,0.013057289,1.4,1.7800316672790886
132863,377.6009903125,289.4513496875,0.013768594,1.4333333333333333,1.780031667279139
132864,379.17264921875,288.61564578125,0.006784514,1.4666666666666666,1.7800316672790886
132865,380.744308125,287.77994187499996,0.009392993,1.5,1.7800316672791154
132866,382.31596703125,286.94423796875,0.007750025,1.5333333333333334,1.780031667279139
132867,383.8876259375,286.1085340625,0.008553245,1.5666666666666667,1.7800316672790886
132868,385.45928484374997,285.27283015625,0.010869195,1.6,1.7800316672790886
132869,387.03094375,284.43712625,0.0112978015,1.6333333333333333,1.780031667279139
132870,388.60260265625,283.60142234374996,0.011314924,1.6666666666666667,1.7800316672791154
132871,390.17426156249996,282.76571843749997,0.013209593,1.7,1.7800316672790886
132872,391.74592046875,281.93001453125,0.013081806,1.7333333333333334,1.780031667279139
132873,393.317579375,281.094310625,0.0069444343,1.7666666666666666,1.7800316672790886
132874,394.88923828124996,280.25860671875,0.0071876887,1.8,1.7800316672790886
132875,396.4608971875,279.4229028125,0.007297951,1.8333333333333333,1.780031667279139
132876,398.03255609375,278.58719890624997,0.0074790884,1.8666666666666667,1.7800316672791154
132877,399.60421499999995,277.751495,0.0075333593,1.9,1.7800316672790886
132878,401.17587390625,276.91579109375,0.00901863,1.9333333333333333,1.780031667279139
132879,402.74753281249997,276.0800871875,0.010427397,1.9666666666666666,1.7800316672790886
132880,404.31919171875,275.24438328125,0.009996787,2.0,1.780031667279139
132881,405.890850625,274.408679375,0.0072822967,2.033333333333333,1.7800316672790886
132882,407.46250953124996,273.57297546875,0.007358159,2.066666666666667,1.7800316672791154
132883,409.0341684375,272.7372715625,0.0072591035,2.1,1.780031667279139
132884,410.60582734375,271.90156765625,0.007273636,2.1333333333333333,1.7800316672790886
132885,412.17748624999996,271.06586375,0.007582981,2.1666666666666665,1.7800316672790886
132886,413.74914515625,270.23015984375,0.010168427,2.2,1.780031667279139
132887,415.3208040625,269.39445593749997,0.010280437,2.2333333333333334,1.7800316672791154
132888,416.89246296875,268.55875203125,0.013647868,2.2666666666666666,1.780031667279139
132889,418.464121875,267.723048125,0.007523031,2.3,1.7800316672790886
132890,420.03578078124997,266.88734421875,0.0071322112,2.3333333333333335,1.7800316672790886
132891,421.6074396875,266.0516403125,0.007168238,2.3666666666666667,1.780031667279139
132892,423.17909859375,265.21593640624997,0.0072752857,2.4,1.7800316672791154
132893,424.75075749999996,264.3802325,0.007355524,2.433333333333333,1.7800316672790886
132894,426.32241640625,263.54452859375,0.008644489,2.466666666666667,1.780031667279139
132895,427.8940753125,262.7088246875,0.009119401,2.5,1.7800316672790886
132896,429.46573421874996,261.87312078125,0.008872668,2.533333333333333,1.7800316672790886
132897,431.037393125,261.037416875,0.0087471055,2.566666666666667,1.780031667279139
132898,432.60905203125,260.20171296875003,0.008735347,2.6,1.7800316672790886
132899,434.18071093749995,259.3660090625,0.013308857,2.6333333333333333,1.7800316672791154
132900,435.75236984375,258.53030515625,0.014379817,2.6666666666666665,1.780031667279139
132901,437.32402874999997,257.69460125,0.014078018,2.7,1.7800316672790886
132902,438.89568765624995,256.85889734375,0.014034917,2.7333333333333334,1.7800316672790886
132903,440.4673465625,256.0231934375,0.015272721,2.7666666666666666,1.780031667279139
132904,442.03900546874996,255.18748953125,0.0150662605,2.8,1.780031667279102
132905,443.61066437499994,254.351785625,0.0147522995,2.8333333333333335,1.780031667279102
132906,445.18232328125,253.51608171875,0.12104399,2.8666666666666667,1.780031667279139
132907,446.75398218749996,252.6803778125,0.6945526,2.9,1.7800316672790886
132908,448.32564109375,251.84467390625,0.6913101,2.933333333333333,1.7800316672791523
132909,449.8973,251.00897,0.8417503,2.966666666666667,1.7800316672790886
132910,449.94897,249.74698,0.84271055,3.0,1.2630473265083908
132911,450.4481,249.53377,0.8650845,3.033333333333333,0.5427607769543024
132912,451.78113,248.2307,0.8078128,3.066666666666667,1.8641245682088947
132913,451.78113,248.2307,0.8292156,3.1,0.0
132914,452.07086,248.2307,0.8405352,3.1333333333333333,0.2897299999999632
132915,452.07086,248.66516,0.85337716,3.1666666666666665,0.434459999999973
132916,452.07086,248.76086,0.8572138,3.2,0.0957000000000221
132917,451.92377,248.82861,0.8567499,3.2333333333333334,0.16194298564617143
132918,451.9222,248.83476,0.85509163,3.2666666666666666,0.006347235618750645
132919,451.88507,248.83565,0.85301137,3.3,0.037140665045194005
132920,451.88507,248.85295,0.88941157,3.3333333333333335,0.017300000000005866
132921,451.92377,249.81058,0.89198875,3.3666666666666667,0.9584116583702382
132922,455.19592,250.91551,0.894916,3.4,3.45366992160515
132923,455.19592,250.91551,0.8205351,3.433333333333333,0.0
132924,455.19592,250.91551,0.7546308,3.466666666666667,0.0
132925,454.04758,250.46796,0.8561562,3.5,1.2324714025485741
132926,453.5155,250.19235,0.82142156,3.533333333333333,0.5992244975800041
132927,452.86502,250.13805,0.89708406,3.566666666666667,0.6527424610058304
132928,452.12924,248.87445,0.88220716,3.6,1.4622096868780625
132929,451.83734,247.70569,0.87738454,3.6333333333333333,1.2046599302707715
132930,451.5055,247.3967,0.87972003,3.6666666666666665,0.4534232081620837
132931,451.3003,247.3812,0.87633383,3.7,0.20578457182207877
132932,451.3003,247.3812,0.8759118,3.7333333333333334,0.0
132933,451.3003,247.3812,0.8777746,3.7666666666666666,0.0
132934,452.04984,247.66324,0.8690588,3.8,0.800847534303524
132935,455.52222,249.25628,0.7687542,3.8333333333333335,3.820366383738596
132936,458.9946,250.84932,0.8481095,3.8666666666666667,3.820366383738596
132937,460.27905,251.38829,0.83093476,3.9,1.3929466836171396
132938,460.27905,252.02959,0.85953474,3.933333333333333,0.6413000000000011
132939,460.27905,252.02959,0.8546462,3.966666666666667,0.0
132940,458.5931,252.02959,0.8672149,4.0,1.6859499999999912
132941,456.586195,252.35040500000002,0.82614386,4.033333333333333,2.032385284155068
132942,456.586195,252.35040500000002,0.7700593,4.066666666666666,0.0
132943,456.586195,252.35040500000002,0.7712909,4.1,0.0
132944,457.5917125,253.06583750000001,0.7712194,4.133333333333334,1.2340620344466458
132945,457.5917125,253.06583750000001,0.851772,4.166666666666667,0.0
132946,457.5917125,253.06583750000001,0.8261286,4.2,0.0
132947,458.59723,253.78127,0.8135328,4.233333333333333,1.2340620344465996
132948,457.29358,252.82391,0.86153746,4.266666666666667,1.617418156229242
132949,455.36713,249.78856,0.8809233,4.3,3.5950743003448915
132950,455.06683,249.30365,0.8444138,4.333333333333333,0.5703663718172568
132951,455.36713,247.5669,0.8927348,4.366666666666666,1.762521106965814
132952,455.06683,247.55243,0.91011775,4.4,0.3006484174247326
132953,455.36713,247.54376,0.90943545,4.433333333333334,0.30042513027374335
132954,455.06683,247.37772,0.9224829,4.466666666666667,0.3431462830921959
132955,455.0615,247.06458,0.9068387,4.5,0.3131853580549419
132956,455.0168,247.03699,0.9153888,4.533333333333333,0.052529021502434915
132957,455.0168,246.9122,0.930994,4.566666666666666,0.12478999999999019
132958,455.01294,246.46281,0.9349438,4.6,0.44940657727721334
132959,455.0168,246.46281,0.9222572,4.633333333333334,0.0038599999999746615
132960,455.0168,246.81575,0.93200976,4.666666666666667,0.352940000000018
132961,454.9676,246.81575,0.890852,4.7,0.04919999999998481
132962,454.9676,246.66765,0.8720316,4.733333333333333,0.14809999999999945
132963,454.9676,246.66765,0.93129575,4.766666666666667,0.0
132964,454.42032,246.46591,0.92184657,4.8,0.5832790292818705
132965,454.0799,246.24683,0.8944879,4.833333333333333,0.40482319943403056
132966,454.06757,246.24683,0.9035146,4.866666666666666,0.012330000000019936
132967,454.06757,246.46591,0.9116954,4.9,0.21908000000001948
132968,454.06757,246.63956,0.8821808,4.933333333333334,0.17364999999998076
132969,454.0288,246.63956,0.86090076,4.966666666666667,0.03876999999999953
132970,454.00748,246.63956,0.8803059,5.0,0.021320000000002892
132971,454.00748,246.23271,0.9127789,5.033333333333333,0.4068499999999915
132972,454.00748,245.7799,0.9506438,5.066666666666666,0.4528099999999995
132973,454.61945,245.77922,0.9534981,5.1,0.6119703777961658
132974,454.73553,245.77922,0.93356705,5.133333333333334,0.11608000000001084
132975,454.82098,245.7799,0.9253212,5.166666666666667,0.08545270563303614
132976,455.12595,246.24782,0.9086869,5.2,0.5585300594417223
132977,455.12595,246.41011,0.905839,5.233333333333333,0.16229000000001292
