frame,x,y,likelihood,time_seconds,speed_px_per_frame
77949,345.5234,321.676,0.38398653,0.0,0.0
77950,345.5234,321.676,0.6402238,0.03333333333333333,0.0
77951,345.5234,321.676,0.35939074,0.06666666666666667,0.0
77952,345.5234,321.676,0.52405125,0.1,0.0
77953,345.5234,321.676,0.6709653,0.13333333333333333,0.0
77954,345.5234,321.676,0.66258955,0.16666666666666666,0.0
77955,345.5234,321.676,0.6387471,0.2,0.0
77956,345.5234,321.676,0.6352368,0.23333333333333334,0.0
77957,345.5234,321.676,0.4808718,0.26666666666666666,0.0
77958,345.5234,321.676,0.8102874,0.3,0.0
77959,353.47173499999997,306.15425,0.6783793,0.3333333333333333,17.438484806161476
77960,355.36667,294.61737,0.8270317,0.36666666666666664,11.691466066692621
77961,355.36667,292.624935,0.7010148,0.4,1.9924350000000004
77962,356.76062,291.79892,0.9211143,0.43333333333333335,1.6203078049324529
77963,356.76062,291.79892,1.0,0.4666666666666667,0.0
77964,356.76062,289.13324,0.9683306,0.5,2.665680000000009
77965,360.15768,287.02524,0.85924137,0.5333333333333333,3.9979595600256
77966,363.63263,286.426,0.8670759,0.5666666666666667,3.526239651540981
77967,368.65823,285.71405,0.9641983,0.6,5.07577857697713
77968,372.7108,284.6341075,0.9134008,0.6333333333333333,4.193995637599803
77969,376.13687,284.6341075,0.8088764,0.6666666666666666,3.4260699999999815
77970,378.89644499999997,284.774515,0.74097586,0.7,2.7631446662600125
77971,381.65602,284.774515,0.65017486,0.7333333333333333,2.7595750000000407
77972,384.415595,284.9149225,0.79552907,0.7666666666666667,2.7631446662600125
77973,387.17517,285.05533,0.8842935,0.8,2.763144666260015
77974,388.81906,285.49164,0.807468,0.8333333333333334,1.7008059113843617
77975,388.81906,285.5724,0.8359075,0.8666666666666667,0.08075999999999794
77976,388.81906,285.75302,0.89812654,0.9,0.18061999999997624
77977,388.95383,285.75302,0.88315564,0.9333333333333333,0.13477000000000317
77978,388.95383,285.75302,0.9168883,0.9666666666666667,0.0
77979,389.92245,285.02353,0.91426367,1.0,1.2125924148286937
77980,391.0562,284.71042,0.9390269,1.0333333333333334,1.1761917082686453
77981,391.0562,284.53214,0.86833686,1.0666666666666667,0.17827999999997246
77982,391.0562,284.20102,0.8563659,1.1,0.3311199999999985
77983,387.40137,283.9491,0.98792666,1.1333333333333333,3.66350187870841
77984,387.40137,283.9491,0.9685108,1.1666666666666667,0.0
77985,386.0699,283.1025,0.97020006,1.2,1.5778288629949249
77986,384.99365,282.8116,0.8274681,1.2333333333333334,1.1148707873561166
77987,383.70651333333336,282.6745466666667,0.83598197,1.2666666666666666,1.2944127683453537
77988,383.70651333333336,282.6745466666667,0.8349174,1.3,0.0
77989,383.70651333333336,282.6745466666667,0.727157,1.3333333333333333,0.0
77990,383.70651333333336,282.7924,0.7807277,1.3666666666666667,0.11785333333330072
77991,383.70651333333336,282.7924,0.8917104,1.4,0.0
77992,373.63812,282.7924,0.90723896,1.4333333333333333,10.068393333333347
77993,371.9866,282.58563,0.9128657,1.4666666666666666,1.6644134532321044
77994,370.92722,281.50296,0.93690985,1.5,1.5147476071280275
77995,367.82648,281.2333,0.86991507,1.5333333333333334,3.1124435839384827
77996,363.80466,281.07196,0.87590075,1.5666666666666667,4.025054870184992
77997,361.66525,280.23532,0.8939682,1.6,2.297181237451667
77998,357.97763,279.631,0.8270096,1.6333333333333333,3.7368093243836134
77999,354.45926,277.96924,0.9925343,1.6666666666666667,3.891063319261188
78000,352.92776,276.84528,0.97371185,1.7,1.8996784811120029
78001,352.8634,276.44318,0.99552304,1.7333333333333334,0.4072181474345298
78002,352.46756,276.4196,1.0,1.7666666666666666,0.3965417027249666
78003,352.71152,276.4196,0.98225474,1.8,0.2439600000000155
78004,352.71152,276.4382,0.9686518,1.8333333333333333,0.01859999999999218
78005,352.71152,276.44318,0.97543204,1.8666666666666667,0.004979999999989104
78006,352.71152,277.30417,0.9696017,1.9,0.8609900000000152
