frame,x,y,likelihood,time_seconds,speed_px_per_frame
71408,351.45316,369.85977,0.7367101,0.0,0.0
71409,351.45316,369.85977,0.6793302,0.03333333333333333,0.0
71410,351.45316,369.85977,0.8557774,0.06666666666666667,0.0
71411,351.45316,361.9778,0.8198569,0.1,7.881970000000024
71412,351.3665,350.44446,0.8768678,0.13333333333333333,11.533665571326413
71413,351.3665,348.381,0.86836624,0.16666666666666666,2.0634600000000205
71414,351.59503,346.69937,0.84758097,0.2,1.6970873335806744
71415,351.76074,344.48868,0.8101836,0.23333333333333334,2.21689198658843
71416,351.76074,342.68027,0.8371725,0.26666666666666666,1.8084099999999808
71417,351.76074,340.73495,0.8146667,0.3,1.945319999999981
71418,351.76074,339.01508,0.80831754,0.3333333333333333,1.7198700000000144
71419,352.13257,334.7941,0.81636333,0.36666666666666664,4.237325773326848
71420,352.13257,326.19846,0.8348239,0.4,8.595640000000003
71421,352.13257,315.61685,0.8017277,0.43333333333333335,10.581610000000012
71422,352.13257,306.62323,0.8468042,0.4666666666666667,8.993620000000021
71423,350.0826,294.55682,0.90220195,0.5,12.239306650664448
71424,349.84457,292.16595,0.8638174,0.5333333333333333,2.402689667393617
71425,349.84457,292.06982,0.96755433,0.5666666666666667,0.09613000000001648
71426,350.0826,290.0916,0.9614419,0.6,1.9924890587654123
71427,350.52567,286.62698,0.86400896,0.6333333333333333,3.49283592075267
71428,352.50418,286.62698,0.8808669,0.6666666666666666,1.9785100000000284
71429,353.87961,286.62698,0.80390567,0.7,1.3754299999999944
71430,353.87961,290.75053333333335,0.7487381,0.7333333333333333,4.123553333333348
71431,354.82257,290.75053333333335,0.76164466,0.7666666666666667,0.9429599999999709
71432,354.82257,290.75053333333335,0.8084623,0.8,0.0
71433,357.42984,285.36337,0.9391624,0.8333333333333334,5.984929877025437
71434,359.9687,284.76382,0.8405085,0.8666666666666667,2.6086913006524854
71435,360.06125,284.40668,0.9096545,0.9,0.3689369622306819
71436,360.10867,284.40668,0.91495144,0.9333333333333333,0.04742000000004509
71437,360.06125,284.4464,0.90617365,0.9666666666666667,0.061857374661420585
71438,359.9687,284.49893,0.9070503,1.0,0.10641852940156425
71439,359.8601,284.49893,0.91102284,1.0333333333333334,0.10860000000002401
71440,359.41364,284.54535,0.9191717,1.0666666666666667,0.4488667374622481
71441,358.82532,284.55627,0.9299263,1.1,0.5884213361189514
