frame,x,y,likelihood,time_seconds,speed_px_per_frame
47304,348.57132,387.99286,0.823776,0.0,0.0
47305,349.43454,390.3646,0.85234886,0.03333333333333333,2.523945204634991
47306,351.47446,391.70837,0.85608363,0.06666666666666667,2.4427426019333263
47307,351.47446,392.3219,0.8441518,0.1,0.6135300000000257
47308,351.47446,394.29257,0.8862922,0.13333333333333333,1.9706699999999842
47309,351.39413,395.76398,0.8992474,0.16666666666666666,1.4736011322606861
47310,351.26556,396.52438,0.8923127,0.2,0.7711928454673401
47311,351.26556,397.00064,0.9045844,0.23333333333333334,0.47625999999996793
47312,351.26556,397.92545,0.86179614,0.26666666666666666,0.9248100000000363
47313,351.26556,398.44443,0.80935675,0.3,0.5189799999999991
47314,351.09199333333333,399.55836166666666,0.76753974,0.3333333333333333,1.1273726738663234
47315,351.09199333333333,400.67229333333336,0.7709321,0.36666666666666664,1.1139316666667014
47316,350.90488000000005,401.786225,0.7223971,0.4,1.1295375857021412
47317,350.7177666666667,402.90015666666665,0.75373614,0.43333333333333335,1.1295375857021506
47318,350.7177666666667,404.01408833333335,0.7722458,0.4666666666666667,1.1139316666667014
47319,350.7177666666667,405.12802,0.8233205,0.5,1.1139316666666446
47320,351.25272,410.94507,0.8509566,0.5333333333333333,5.841596166403867
47321,351.25272,410.97184,0.7845338,0.5666666666666667,0.026769999999999072
47322,351.25272,410.99861,0.7531128,0.6,0.026769999999999072
47323,351.01676,411.02538,0.7835496,0.6333333333333333,0.237473692227194
47324,351.01676,411.05215,0.8007952,0.6666666666666666,0.026769999999999072
47325,350.96817,411.61032,0.82188636,0.7,0.5602809447054392
47326,350.94327,411.74744,0.83221036,0.7333333333333333,0.13936249280202725
47327,350.96817,413.0822,0.8395012,0.7666666666666667,1.3349922350336147
47328,351.1153,413.60883,0.82711905,0.8,0.5467964829806546
47329,351.1153,413.7864,0.8412097,0.8333333333333334,0.1775700000000029
47330,351.58972,413.968,0.8473513,0.8666666666666667,0.5079890711422932
47331,351.67834,414.2267,0.84333265,0.9,0.2734578475743313
47332,351.67834,414.27234,0.8533541,0.9333333333333333,0.04563999999999169
47333,351.58972,414.27234,0.86006624,0.9666666666666667,0.0886199999999917
47334,351.43762,414.27234,0.85686946,1.0,0.15210000000001855
47335,351.18225,414.13776,0.8396856,1.0333333333333334,0.2886617627951048
47336,351.108,414.0349,0.8200513,1.0666666666666667,0.12685914275291818
47337,351.108,413.84598,0.8286468,1.1,0.18891999999999598
47338,351.18225,413.72534,0.84132355,1.1333333333333333,0.1416582934388107
47339,351.5242,413.63257,0.8357033,1.1666666666666667,0.3543107046082627
47340,351.5242,413.72534,0.8439166,1.2,0.09277000000003
47341,351.5242,413.68054,0.8375731,1.2333333333333334,0.04480000000000928
47342,351.60913,413.63257,0.8352718,1.2666666666666666,0.09754089296289821
47343,351.61594,413.63257,0.8453688,1.3,0.006810000000029959
47344,351.5451,413.68054,0.8452469,1.3333333333333333,0.08555364691237062
47345,351.7116,413.68054,0.8752506,1.3666666666666667,0.166499999999985
47346,351.7332,413.69522,0.86877966,1.4,0.02611632439684926
47347,351.7116,413.86926,0.8677098,1.4333333333333333,0.17537525937257606
47348,351.7116,413.93307,0.86553144,1.4666666666666666,0.06380999999998949
47349,351.7116,413.93307,0.8674941,1.5,0.0
47350,351.70676,413.9366,0.86131495,1.5333333333333334,0.005990534199893987
47351,351.38007,414.09183,0.8501932,1.5666666666666667,0.36169422030217124
47352,351.38007,414.0288,0.8488864,1.6,0.06303000000002612
47353,351.38007,414.09183,0.8488029,1.6333333333333333,0.06303000000002612
47354,351.53873,414.0938,0.8588526,1.6666666666666667,0.15867222976941844
47355,351.53873,414.47333,0.8310007,1.7,0.3795299999999884
47356,351.53873,414.55798,0.8245962,1.7333333333333334,0.08465000000001055
47357,351.527,414.5647,0.859585,1.7666666666666666,0.013518553916761997
47358,351.09158,414.55798,0.86378074,1.8,0.43547185305134245
47359,351.09158,414.55798,0.86860955,1.8333333333333333,0.0
47360,351.09158,414.30917,0.837607,1.8666666666666667,0.24880999999999176
47361,351.56943,414.1877,0.86391765,1.9,0.4930472425640235
47362,351.56943,414.11948,0.86285233,1.9333333333333333,0.06821999999999662
47363,351.56943,414.11322,0.8472836,1.9666666666666666,0.00625999999999749
47364,351.49063,414.1877,0.84418124,2.0,0.10842836529247914
47365,351.3308,414.1877,0.84317243,2.033333333333333,0.15982999999999947
47366,351.31314,414.47028,0.8519382,2.066666666666667,0.2831312981639417
47367,350.85065,415.05963,0.87622774,2.1,0.749153136948669
47368,350.85065,415.56934,0.9008649,2.1333333333333333,0.5097099999999841
47369,350.3495,416.2745,0.905462,2.1666666666666665,0.8651022760922344
47370,350.3495,417.3964,0.916496,2.2,1.1219000000000392
47371,350.77902,419.6406,0.9274773,2.2333333333333334,2.2849334936491963
47372,350.8812,421.98746,0.85644364,2.2666666666666666,2.349083355694293
47373,350.8812,423.745,0.8293667,2.3,1.7575400000000059
47374,350.8823,423.7501,0.82894075,2.3333333333333335,0.005217278984270956
47375,351.0551,424.4012,0.82498837,2.3666666666666667,0.6736401487441595
47376,351.18307,424.6057,0.82249445,2.4,0.24123965449320214
47377,351.18307,424.79572,0.8268999,2.433333333333333,0.19002000000000407
47378,351.2596,425.37625,0.85713184,2.466666666666667,0.5855526635581214
47379,351.36237,427.30307,0.85666436,2.5,1.929558754041935
47380,351.36237,427.30307,0.74486834,2.533333333333333,0.0
47381,350.64487,427.30307,0.82680225,2.566666666666667,0.7174999999999727
