frame,x,y,likelihood,time_seconds,speed_px_per_frame
85037,350.39026,357.93973,0.88701516,0.0,0.0
85038,350.39026,364.46564,0.8051485,0.03333333333333333,6.52591000000001
85039,350.39026,364.46564,0.8570271,0.06666666666666667,0.0
85040,349.63486,363.8629,0.86678517,0.1,0.966397779177908
85041,349.63486,363.8629,0.80256736,0.13333333333333333,0.0
85042,349.63486,358.16568,0.92033976,0.16666666666666666,5.697220000000016
85043,351.8062,351.92654,0.86324155,0.2,6.606177815893257
85044,351.97177,350.69528,0.8854266,0.23333333333333334,1.2423423893999233
85045,352.33084,350.693,0.8855249,0.26666666666666666,0.35907723862704316
85046,352.33118,349.8568,0.88034683,0.3,0.8362000691221793
85047,352.51154,346.59842,0.8655457,0.3333333333333333,3.2633678851763395
85048,353.22753142857147,343.77484,0.8366817,0.36666666666666664,2.9129448573887786
85049,353.22753142857147,339.5984571428571,0.5932455,0.4,4.176382857142869
85050,353.22753142857147,335.4220742857143,0.771382,0.43333333333333335,4.176382857142812
85051,353.14157714285716,331.24569142857143,0.5487463,0.4666666666666667,4.177267277619364
85052,353.05562285714285,327.06930857142856,0.5778819,0.5,4.177267277619364
85053,352.96966857142854,322.8929257142857,0.65507704,0.5333333333333333,4.177267277619364
85054,352.8837142857143,318.7165428571429,0.6577465,0.5666666666666667,4.177267277619306
85055,352.79776,314.66245,0.8467894,0.6,4.055003949883376
85056,352.79776,314.54016,0.83944154,0.6333333333333333,0.12228999999996404
85057,352.79776,314.48398,0.8257563,0.6666666666666666,0.05618000000004031
85058,352.88177,313.64786,0.8285909,0.7,0.8403298962312336
85059,352.92178,312.28320499999995,0.78178895,0.7333333333333333,1.3652413959168812
85060,352.92178,310.91855,0.8065922,0.7666666666666667,1.3646549999999706
85061,352.92178,310.19922,0.8413785,0.8,0.7193299999999567
85062,347.33062666666666,302.92781333333335,0.7663064,0.8333333333333334,9.172477882714642
85063,341.73947333333336,295.65640666666667,0.7857816,0.8666666666666667,9.172477882714606
85064,336.14832,288.385,0.8384346,0.9,9.172477882714642
85065,336.14832,288.385,0.86353135,0.9333333333333333,0.0
85066,336.14832,288.016865,0.64990515,0.9666666666666667,0.3681349999999952
85067,334.30931,286.6558,0.90385175,1.0,2.287893291726059
85068,334.30931,285.90082,0.9666377,1.0333333333333334,0.7549799999999891
85069,333.82254,285.19183,1.0,1.0666666666666667,0.860006891251471
85070,330.1245,284.6507,0.9830267,1.1,3.7374217742315285
85071,328.05728,284.5744,0.93889415,1.1333333333333333,2.0686276171413924
85072,326.3083,284.5744,0.97234976,1.1666666666666667,1.7489800000000173
85073,324.0723,284.36472,0.9657872,1.2,2.245809809934932
85074,320.07925,284.36472,0.8855736,1.2333333333333334,3.9930499999999824
85075,317.70673,284.3061,0.8970054,1.2666666666666666,2.373244078218681
85076,312.7566,283.4147,0.89844,1.3,5.029749593856544
85077,308.09338,282.40744,0.8864545,1.3333333333333333,4.770764454047133
85078,303.2638,282.03735,0.84639865,1.3666666666666667,4.843739215162208
85079,297.4075,281.6121375,0.83752906,1.4,5.87171655992998
85080,294.8619375,281.6121375,0.73297274,1.4333333333333333,2.545562500000017
85081,292.316375,280.81683499999997,0.5322549,1.4666666666666666,2.66690729271054
85082,289.77081250000003,280.0215325,0.7034838,1.5,2.666907292710469
85083,287.22525,279.22623,0.8671393,1.5333333333333334,2.666907292710523
85084,284.9769,276.341315,0.57344997,1.5666666666666667,3.657569176341706
85085,282.72855,273.4564,0.8583187,1.6,3.657569176341751
85086,281.14437499999997,270.24085,0.7935923,1.6333333333333333,3.584602102482887
85087,279.5602,267.0253,0.92049813,1.6666666666666667,3.5846021024829127
85088,278.1010866666667,263.14300000000003,0.7992579,1.7,4.1474407783006395
85089,276.64197333333334,259.2607,0.751083,1.7333333333333334,4.147440778300692
85090,275.18286,255.3784,0.83304393,1.7666666666666666,4.1474407783006395
85091,274.3833,254.42529285714286,0.58255285,1.8,1.244069700364601
85092,273.58374,253.4721857142857,0.77165836,1.8333333333333333,1.2440697003646592
85093,272.78418,252.51907857142857,0.79892486,1.8666666666666667,1.244069700364601
